# Gravitational wave signal
#
#
# If you are using Python, loading this data file with
#
# dataset = np.loadtxt("gravityWave.dat") 
#
# will work
#
#
#
#    TIME (seconds)           Signal (no units)
0.000000000000000000e+00 1.561251128379126385e-17
1.220703125000000000e-04 1.040834085586084257e-17
2.441406250000000000e-04 1.387778780781445676e-17
3.662109375000000000e-04 -6.938893903907228378e-18
4.882812500000000000e-04 6.938893903907228378e-18
6.103515625000000000e-04 2.081668171172168513e-17
7.324218750000000000e-04 2.081668171172168513e-17
8.544921875000000000e-04 3.469446951953614189e-18
9.765625000000000000e-04 1.040834085586084257e-17
1.098632812500000000e-03 -1.387778780781445676e-17
1.220703125000000000e-03 -3.469446951953614189e-18
1.342773437500000000e-03 -6.938893903907228378e-18
1.464843750000000000e-03 0.000000000000000000e+00
1.586914062500000000e-03 0.000000000000000000e+00
1.708984375000000000e-03 6.938893903907228378e-18
1.831054687500000000e-03 0.000000000000000000e+00
1.953125000000000000e-03 -1.387778780781445676e-17
2.075195312500000000e-03 0.000000000000000000e+00
2.197265625000000000e-03 6.938893903907228378e-18
2.319335937500000000e-03 0.000000000000000000e+00
2.441406250000000000e-03 1.387778780781445676e-17
2.563476562500000000e-03 6.938893903907228378e-18
2.685546875000000000e-03 2.081668171172168513e-17
2.807617187500000000e-03 0.000000000000000000e+00
2.929687500000000000e-03 -2.081668171172168513e-17
3.051757812500000000e-03 0.000000000000000000e+00
3.173828125000000000e-03 6.938893903907228378e-18
3.295898437500000000e-03 1.387778780781445676e-17
3.417968750000000000e-03 6.938893903907228378e-18
3.540039062500000000e-03 -6.938893903907228378e-18
3.662109375000000000e-03 1.387778780781445676e-17
3.784179687500000000e-03 1.734723475976807094e-17
3.906250000000000000e-03 1.040834085586084257e-17
4.028320312500000000e-03 -1.734723475976807094e-17
4.150390625000000000e-03 0.000000000000000000e+00
4.272460937500000000e-03 -6.938893903907228378e-18
4.394531250000000000e-03 -3.469446951953614189e-18
4.516601562500000000e-03 -1.734723475976807094e-17
4.638671875000000000e-03 3.469446951953614189e-18
4.760742187500000000e-03 -3.469446951953614189e-18
4.882812500000000000e-03 1.387778780781445676e-17
5.004882812500000000e-03 -1.387778780781445676e-17
5.126953125000000000e-03 1.734723475976807094e-18
5.249023437500000000e-03 -2.602085213965210642e-17
5.371093750000000000e-03 0.000000000000000000e+00
5.493164062500000000e-03 -2.775557561562891351e-17
5.615234375000000000e-03 -1.170938346284344789e-17
5.737304687500000000e-03 -4.792173602385929598e-17
5.859375000000000000e-03 -8.716985466783455649e-17
5.981445312500000000e-03 -2.445960101127298003e-16
6.103515625000000000e-03 -4.649058915617843013e-16
6.225585937500000000e-03 -9.488937413593134806e-16
6.347656250000000000e-03 -1.864827736675067626e-15
6.469726562500000000e-03 -3.604755383079805142e-15
6.591796875000000000e-03 -6.749809045025756404e-15
6.713867187500000000e-03 -1.235123114895486651e-14
6.835937500000000000e-03 -2.203098814490545010e-14
6.958007812500000000e-03 -3.846922780326167413e-14
7.080078125000000000e-03 -6.572173361085731358e-14
7.202148437500000000e-03 -1.101445323836713897e-13
7.324218750000000000e-03 -1.810426808468434956e-13
7.446289062500000000e-03 -2.923945807697947430e-13
7.568359375000000000e-03 -4.642501660878650682e-13
7.690429687500000000e-03 -7.251907407912483450e-13
7.812500000000000000e-03 -1.115468828416510405e-12
7.934570312500000000e-03 -1.690765583095554803e-12
8.056640625000000000e-03 -2.526985565243222709e-12
8.178710937500000000e-03 -3.726317865382355876e-12
8.300781250000000000e-03 -5.424632965045361743e-12
8.422851562500000000e-03 -7.800156354154097471e-12
8.544921875000000000e-03 -1.108388381076963469e-11
8.666992187500000000e-03 -1.557171058763628935e-11
8.789062500000000000e-03 -2.163850348901874554e-11
8.911132812500000000e-03 -2.975364399304680774e-11
9.033203125000000000e-03 -4.049837548647516883e-11
9.155273437500000000e-03 -5.458489216181305892e-11
9.277343750000000000e-03 -7.287650344300899974e-11
9.399414062500000000e-03 -9.640852005610156539e-11
9.521484375000000000e-03 -1.264092927555360291e-10
9.643554687500000000e-03 -1.643209734947248535e-10
9.765625000000000000e-03 -2.118181741117552974e-10
9.887695312500000000e-03 -2.708240159909891531e-10
1.000976562500000000e-02 -3.435219192438054847e-10
1.013183593750000000e-02 -4.323610636181030031e-10
1.025390625000000000e-02 -5.400540778466300651e-10
1.037597656250000000e-02 -6.695641714682398771e-10
1.049804687500000000e-02 -8.240799639902540719e-10
1.062011718750000000e-02 -1.006973938261213064e-09
1.074218750000000000e-02 -1.221743400892094655e-09
1.086425781250000000e-02 -1.471928984947412644e-09
1.098632812500000000e-02 -1.761008526501850469e-09
1.110839843750000000e-02 -2.092262436220737598e-09
1.123046875000000000e-02 -2.468607027128477682e-09
1.135253906250000000e-02 -2.892392235442908799e-09
1.147460937500000000e-02 -3.365160580748316477e-09
1.159667968750000000e-02 -3.887363321866676991e-09
1.171875000000000000e-02 -4.458031582776911250e-09
1.184082031250000000e-02 -5.074398264429125227e-09
1.196289062500000000e-02 -5.731469812642053796e-09
1.208496093750000000e-02 -6.421544144520618946e-09
1.220703125000000000e-02 -7.133674801915179664e-09
1.232910156250000000e-02 -7.853078850400541100e-09
1.245117187500000000e-02 -8.560490176098833892e-09
1.257324218750000000e-02 -9.231457182880264956e-09
1.269531250000000000e-02 -9.835587863257777563e-09
1.281738281250000000e-02 -1.033574392739211589e-08
1.293945312500000000e-02 -1.068718853865224805e-08
1.306152343750000000e-02 -1.083669140186649393e-08
1.318359375000000000e-02 -1.072159862280930298e-08
1.330566406250000000e-02 -1.026887289090616662e-08
1.342773437500000000e-02 -9.394114493244121178e-09
1.354980468750000000e-02 -8.000570775323900818e-09
1.367187500000000000e-02 -5.978147178675730089e-09
1.379394531250000000e-02 -3.202430522153409953e-09
1.391601562500000000e-02 4.662604573268946950e-10
1.403808593750000000e-02 5.183783961110188798e-09
1.416015625000000000e-02 1.112302604536208328e-08
1.428222656250000000e-02 1.847467751003861736e-08
1.440429687500000000e-02 2.744791895159526263e-08
1.452636718750000000e-02 3.827099410991241513e-08
1.464843750000000000e-02 5.119165386036073073e-08
1.477050781250000000e-02 6.647744836552060832e-08
1.489257812500000000e-02 8.441584998380990967e-08
1.501464843750000000e-02 1.053141825552161848e-07
1.513671875000000000e-02 1.294993409728384393e-07
1.525878906250000000e-02 1.573172746030526703e-07
1.538085937500000000e-02 1.891322220642921437e-07
1.550292968750000000e-02 2.253256676312820339e-07
1.562500000000000000e-02 2.662950135262631690e-07
1.574707031250000000e-02 3.124519345823473238e-07
1.586914062500000000e-02 3.642204173398555511e-07
1.599121093750000000e-02 4.220344468411352246e-07
1.611328125000000000e-02 4.863353541689763304e-07
1.623535156250000000e-02 5.575687818393237905e-07
1.635742187500000000e-02 6.361812961153123780e-07
1.647949218750000000e-02 7.226165947005203094e-07
1.660156250000000000e-02 8.173113580159374614e-07
1.672363281250000000e-02 9.206906832343042524e-07
1.684570312500000000e-02 1.033163170745254877e-06
1.696777343750000000e-02 1.155115591806171738e-06
1.708984375000000000e-02 1.286907231296680054e-06
1.721191406250000000e-02 1.428863821744535967e-06
1.733398437500000000e-02 1.581271190768257506e-06
1.745605468750000000e-02 1.744368522845624048e-06
1.757812500000000000e-02 1.918341387980443402e-06
1.770019531250000000e-02 2.103314422550323082e-06
1.782226562500000000e-02 2.299343845371323858e-06
1.794433593750000000e-02 2.506409678989726664e-06
1.806640625000000000e-02 2.724407889686392137e-06
1.818847656250000000e-02 2.953142301094502375e-06
1.831054687500000000e-02 3.192316523670940542e-06
1.843261718750000000e-02 3.441525741583809084e-06
1.855468750000000000e-02 3.700248624390750640e-06
1.867675781250000000e-02 3.967839195435918231e-06
1.879882812500000000e-02 4.243518944901936152e-06
1.892089843750000000e-02 4.526369012153655391e-06
1.904296875000000000e-02 4.815322740249483591e-06
1.916503906250000000e-02 5.109158425742679754e-06
1.928710937500000000e-02 5.406492572475329883e-06
1.940917968750000000e-02 5.705773478765358009e-06
1.953125000000000000e-02 6.005275461552772587e-06
1.965332031250000000e-02 6.303093561154521351e-06
1.977539062500000000e-02 6.597139014404701518e-06
1.989746093750000000e-02 6.885135362445088392e-06
2.001953125000000000e-02 7.164615451124567436e-06
2.014160156250000000e-02 7.432919226120493494e-06
2.026367187500000000e-02 7.687192534740899807e-06
2.038574218750000000e-02 7.924386882161155166e-06
2.050781250000000000e-02 8.141260295593810703e-06
2.062988281250000000e-02 8.334379300541094882e-06
2.075195312500000000e-02 8.500122089874495579e-06
2.087402343750000000e-02 8.634682953659322813e-06
2.099609375000000000e-02 8.734077968426678940e-06
2.111816406250000000e-02 8.794152083574369172e-06
2.124023437500000000e-02 8.810587513521928038e-06
2.136230468750000000e-02 8.778913645410280076e-06
2.148437500000000000e-02 8.694518275259577322e-06
2.160644531250000000e-02 8.552660455823923868e-06
2.172851562500000000e-02 8.348484675138601041e-06
2.185058593750000000e-02 8.077036710261997765e-06
2.197265625000000000e-02 7.733280789373742081e-06
2.209472656250000000e-02 7.312118458349670114e-06
2.221679687500000000e-02 6.808408715142100220e-06
2.233886718750000000e-02 6.216989836188568930e-06
2.246093750000000000e-02 5.532702412013035254e-06
2.258300781250000000e-02 4.750414011336911990e-06
2.270507812500000000e-02 3.865044979990683860e-06
2.282714843750000000e-02 2.871595752788891343e-06
2.294921875000000000e-02 1.765175213649938790e-06
2.307128906250000000e-02 5.410303937254667961e-07
2.319335937500000000e-02 -8.054228752898962007e-07
2.331542968750000000e-02 -2.278568211895592999e-06
2.343750000000000000e-02 -3.882556076553050906e-06
2.355957031250000000e-02 -5.621270369921688159e-06
2.368164062500000000e-02 -7.498294265287364091e-06
2.380371093750000000e-02 -9.516875624272086442e-06
2.392578125000000000e-02 -1.167989173387826152e-05
2.404785156250000000e-02 -1.398981407042462766e-05
2.416992187500000000e-02 -1.644867246347950229e-05
2.429199218750000000e-02 -1.905801979163943005e-05
2.441406250000000000e-02 -2.181889614908706643e-05
2.453613281250000000e-02 -2.473179411223262736e-05
2.465820312500000000e-02 -2.779662353335696223e-05
2.478027343750000000e-02 -3.101267804930460392e-05
2.490234375000000000e-02 -3.437860116270972932e-05
2.502441406250000000e-02 -3.789235469399757084e-05
2.514648437500000000e-02 -4.155118685030684267e-05
2.526855468750000000e-02 -4.535160334388776970e-05
2.539062500000000000e-02 -4.928933816769967557e-05
2.551269531250000000e-02 -5.335932810632444678e-05
2.563476562500000000e-02 -5.755568695311845395e-05
